id,address,bathroom,bedroom,city,formattedSqft,lastSaleDate,lastSalePrice,latitude,longitude,stateCode,typeDisplay,price,formattedTruliaEstimate,zipCode,neighborhood,walkScore,transitScore,status,county
64,32 Santa Elena Ave,2.5,3.0,Daly City,"1,320 sqft","Dec 17, 2013","$551,500",37.676117,-122.47736,CA,Single-Family Home,551500,"$739,000",94015,St. Francis,,,Sold,SAN MATEO
65,515 King Dr #5,2.5,2.0,Daly City,"1,505 sqft","Dec 17, 2013","$500,000",37.65366,-122.45304,CA,Condo,500000,"$1,404,000",94015,Serramonte,,,Sold,SAN MATEO
66,66 Carleton Ave,2.0,3.0,Daly City,"1,160 sqft","Dec 17, 2013","$580,000",37.68256,-122.48654,CA,Single-Family Home,580000,"$663,000",94015,St. Francis,,,Sold,SAN MATEO
67,678 Stoneyford Dr,2.0,4.0,Daly City,"1,300 sqft","Dec 16, 2013","$650,000",37.688824,-122.485985,CA,Single-Family Home,650000,"$789,000",94015,Westlake,,,Sold,SAN MATEO
68,10 Saint Marks Ct,3.0,5.0,Daly City,"2,430 sqft","Dec 16, 2013","$694,000",37.683434,-122.47825,CA,Single-Family Home,694000,"$782,000",94015,St. Francis,,,Sold,SAN MATEO
69,397 Imperial Way #310,1.0,,Daly City,483 sqft,"Dec 13, 2013","$238,000",37.665306,-122.46369,CA,Condo,238000,"$253,000",94015,Serramonte,,,Sold,SAN MATEO
70,268 Mariposa Ave,2.0,4.0,Daly City,"1,270 sqft","Dec 13, 2013","$505,000",37.677685,-122.48276,CA,Single-Family Home,505000,"$702,000",94015,St. Francis,,,Sold,SAN MATEO
71,94 Norwood Ave,2.0,3.0,Daly City,"1,160 sqft","Dec 13, 2013","$600,000",37.657635,-122.4636,CA,Single-Family Home,600000,"$677,000",94015,Serramonte,,,Sold,SAN MATEO
72,61 Crestline Ave,2.0,3.0,Daly City,"1,230 sqft","Dec 13, 2013","$700,000",37.684948,-122.485886,CA,Single-Family Home,700000,"$798,000",94015,Westlake,,,Sold,SAN MATEO
73,775 Mountain Vw #3,2.5,3.0,Daly City,"1,630 sqft","Dec 13, 2013","$561,500",37.698437,-122.45348,CA,Condo,561500,"$647,000",94014,Crocker,,,Sold,SAN MATEO
74,30 Vista Grande Ave,4.0,4.0,Daly City,"4,606 sqft","Dec 13, 2013","$859,500",37.70339,-122.463554,CA,Multi-Family,859500,,94014,Original Daly City,,,Sold,SAN MATEO
75,481 Pointe Pacific #4,2.0,2.0,Daly City,"1,443 sqft","Dec 12, 2013","$529,000",37.701283,-122.45738,CA,Condo,529000,"$581,000",94014,Crocker,,,Sold,SAN MATEO
76,576 Sylvan St #20,1.5,2.0,Daly City,838 sqft,"Dec 12, 2013","$313,000",37.687294,-122.45938,CA,Condo,313000,"$339,000",94014,Hillside,,,Sold,SAN MATEO
77,326 Innisfree Dr,2.0,2.0,Daly City,"1,560 sqft","Dec 11, 2013","$540,000",37.666004,-122.47001,CA,Condo,540000,"$582,000",94015,Serramonte,,,Sold,SAN MATEO
